IDX	CPT000814	CPT001846	X01BR001	X01BR008	X01BR009	X01BR010	X01BR015	X01BR017	X01BR018	X01BR020	X01BR023	X01BR025	X01BR026	X01BR027	X01BR030	X01BR031	X01BR032	X01BR033	X01BR040	X01BR042	X01BR043	X03BR002	X03BR004	X03BR005	X03BR006	X03BR010	X03BR011	X03BR013	X05BR001	X05BR003	X05BR004	X05BR005	X05BR009	X05BR016	X05BR026	X05BR029	X05BR038	X05BR042	X05BR043	X05BR044	X05BR045	X06BR003	X06BR005	X06BR006	X06BR014	X09BR001	X09BR004	X09BR005	X09BR007	X11BR003	X11BR004	X11BR006	X11BR009	X11BR010	X11BR011	X11BR012	X11BR013	X11BR014	X11BR015	X11BR016	X11BR017	X11BR018	X11BR019	X11BR020	X11BR022	X11BR023	X11BR024	X11BR025	X11BR027	X11BR028	X11BR030	X11BR031	X11BR032	X11BR036	X11BR038	X11BR040	X11BR042	X11BR043	X11BR044	X11BR047	X11BR049	X11BR050	X11BR051	X11BR053	X11BR054	X11BR055	X11BR056	X11BR058	X11BR059	X11BR060	X11BR072	X11BR073	X11BR074	X11BR075	X11BR080	X13BR009	X14BR005	X14BR008	X14BR014	X15BR003	X16BR012	X18BR002	X18BR003	X18BR004	X18BR006	X18BR007	X18BR009	X18BR010	X18BR016	X18BR017	X18BR019	X20BR001	X20BR002	X20BR005	X20BR006	X20BR007	X20BR008	X21BR001	X21BR002	X21BR010	X22BR005	X22BR006
ELN	-1.2758	0.6123	-0.7835	-1.3254	-1.3742	-0.5374	0.8331	-1.1255	-0.6072	0.0537	-0.8893	-0.5915	1.9814	-1.4828	-1.3231	-2.5369	-1.9667	0.3437	-0.3487	-0.439	0.7924	2.0607	1.6621	6.1973	-1.6926	1.9218	-0.0973	3.5581	-1.5651	1.069	1.6451	1.5348	6.5395	-0.6987	2.248	-0.5867	-0.0936	-0.962	0.2564	-0.3411	0.6441	-0.9465	-0.8615	4.8907	0.159	1.0241	-3.2466	-1.8463	3.1177	-1.6247	-0.2892	4.034	-2.1459	-0.8715	0.56505	-0.8734	2.0905	3.0554	0.3761	-1.3945	-2.2317	5.6836	-1.9466	-0.8884	0.1533	-2.1265	-0.8033	-0.2278	-0.1981	-1.5517	-1.9902	-0.70575	2.0144	0.1429	2.5446	1.4169	-0.125	-2.6414	-1.0325	2.246	-2.531	2.8104	3.3898	-0.3537	1.7118	1.5644	-0.7114	-0.0462	0.3255	-1.3582	4.8555	-2.9269	1.7512	1.5096	0.3737	-0.1662	0.1263	3.2538	4.4534	4.2869	-0.194	1.5572	0.7753	0.5527	0.4441	1.793	1.9351	0.0434	-0.0015	1.6943	2.7192	-0.4081	4.5988	2.1558	7.7824	2.5861	0.4355	-2.0054	-1.0584	5.1624	-1.3108	-0.0856
ELOF1	1.1719	0.3369	-0.9735	0.3473	0.5237	-1.3844	0.8687	-0.9929	-1.9937	-1.4226	0.2889	1.8038	-2.5144	0.2303	0.4735	-1.7178	0.4224	3.5472	1.387	2.6459	1.2123	-0.5184	-0.9049	-0.8528	-0.341	1.0068	0.4299	0.0185	0.0725	1.164	1.248	-0.0945	-0.1209	0.5814	-3.9412	0.3299	2.9377	-3.8299	1.9424	0.8905	1.2701	-0.2289	-0.223	-0.755	0.1242	1.3499	-0.4911	-0.062	0.539	0.4475	-4.4006	-0.0023	0.1607	-0.9101	-3.1993	1.0225	0.2691	-1.8112	0.6253	-0.9036	1.0949	0.8409	0.4278	0.8331	1.1229	0.6322	0.9047	0.9614	0.9624	-0.7136	-0.5264	0.11545	0.2484	-0.13883	-0.021	-0.1334	0.0713	-0.699	0.7984	-0.1797	0.0924	-2.4979	3.2443	-1.246	2.5558	0.4644	-0.5591	-0.8386	0.3054	-1.0517	0.8818	1.3685	0.213	0.4316	0.0444	1.1459	0.9403	-1.0173	0.0792	0.6944	-0.5503	0.7968	-0.5947	1.3029	0.3131	0.0717	-0.0996	-0.8617	-0.0042	-1.4374	0.5299	2.056	-0.386	-0.1961	0.0512	-0.2632	1.4115	-1.7921	-0.8247	-0.82955	-1.728	-0.3451
ELOVL1	-0.863	-0.6093	0.9074	0.9995	2.5038	2.8187	-2.6914	-1.9004	-1.2166	-2.4307	-1.1525	-1.8414	-1.2403	1.3278	-5.7085	-0.1369	1.7416	-1.8023	-3.285	-0.4191	-3.0893	-4.4944	-3.5739	-2.5726	0.3723	-2.0446	-1.5898	-4.6927	-2.9268	-2.6301	-2.5448	-2.2302	-4.6013	-1.0402	-1.6256	-3.0664	-3.4895	-0.8855	-0.5632	1.7115	1.0172	-4.612	-2.1036	-2.7715	-1.4105	0.0117	2.1032	0.973	-1.8952	-2.2822	-3.0292	-2.0781	-1.6575	3.2478	-1.0892	-0.4276	-3.8752	-1.4058	-1.5642	-0.9574	-0.5858	-2.7108	-2.2652	0.0783	-3.0911	0.528	1.4589	-2.7122	-0.5729	1.2426	-1.5728	-1.5753	-2.124	0.08637	0.8244	-4.7062	1.3983	-1.098	-0.8519	-0.4786	0.1288	-1.8118	-2.208	-3.03185	-1.8444	-1.4729	-0.0578	1.778	0.0874	2.10445	-2.2575	-0.245	-6.2525	-0.6056	1.3811	1.6249	-0.63745	-4.6456	-2.1379	-2.3727	-1.992	-0.2416	-1.5976	-2.0648	-1.1488	-4.1672	0.4199	-2.3556	-0.9689	-0.4672	-1.0132	-1.6515	-2.3096	3.8254	0.7201	2.5552	1.072	-1.3085	-0.205	-1.8746	-1.8467	-0.2079
ELOVL5	-1.8628	-2.0487	-0.7387	-1.7876	-3.0	2.2483	-1.4842	-2.9812	-2.6408	-2.6446	-1.7271	-0.136	-1.6926	0.5729	-0.8885	-2.9851	3.4118	-3.2852		-1.5561	-2.5332	-0.8378	-2.5239	-2.0939	-2.1626	-4.4016	-2.8521	-2.3274	-4.5246	-1.3529	-1.4791	0.3184	-2.0043	1.5264	-0.7475	-2.5246		-2.3804	-0.9801	2.7796	-2.0919	-2.6559	-0.3222	-1.2329	0.9558	-0.7124		1.0588	-2.4051	-2.2609	-1.1025	-2.2912	0.0232	2.9152	0.4034	-3.3565	-1.2331	2.4064	-2.8344	-2.3612	-0.7765	-1.5171	-5.5233	-0.781	-3.9387	-3.0833	-3.4232	-0.47		-0.3659	-2.8726	-2.4224	-1.9941	0.8434	-2.1654	0.9609	1.681	-3.5817	-1.0043	-2.0351	-2.3068	-2.5574		-1.2969	2.0438	-2.1921	-2.7074	0.8713		1.8323	-0.3664	-0.7337	-2.0558		-1.7021	3.8978	-0.36575	-1.4122	-2.0751	0.7428	-0.4442	-0.7745	-1.8254	-2.6134	0.3223	-1.0445	-0.8545	-2.0395	1.8042	1.8522	0.6486	-2.5755	-5.1985	-1.9059	-1.9133	-3.4304	-0.5775	-1.1525	2.2845	3.34565	-1.3503	0.3856
ELOVL7						3.6658				-1.5207	-0.0354																-1.6913													6.2668			-0.0915			0.3234						0.7624			2.076					0.5088		0.5579												2.8696			4.3899		0.1834							1.6958											-1.6234																		-0.7726					-0.1861		
ELP2	-0.2114	-0.2451	-0.7408	-0.6366	-0.4163	-0.2978	-0.4168	-0.5392	-0.4229	-0.4337	0.9614	1.2927	-0.2452	-0.7657	0.9134	-0.6523	0.2786	-0.8106	-0.0313	-0.4092	0.617	2.1582	-0.7722	-0.0482	-0.1234	3.5612	-0.1666	1.9472	-0.3999	0.0318	0.1377	0.9624	0.0202	0.8391	1.1264	0.6985	1.4104	0.2455	-0.6449	-0.4584	0.2689	0.3667	2.6529	-0.0162	1.1777	1.1694	-0.2918	-0.3051	0.1029	-0.2948	-0.2864	-0.456	2.295	0.1531	0.79815	1.7509	2.0497	0.1332	0.3289	0.4593	-0.2418	-0.4383	-1.2313	0.2583	-0.1213	-0.8629	-0.9494	1.9123	0.2384	0.3877	-0.1388	0.23835	0.0981	-0.2545	-0.2463	0.8965	0.0792	3.0467	-0.6404	0.027	0.8801	1.3083	0.6907	-0.62115	0.0679	-0.4353	-0.8225	0.0	0.2786	-0.01395	0.6293	-0.0682	1.3846	0.187	-0.7583	0.5791	0.62185	0.2002	0.9951	-0.285	0.2821	-0.2898	0.4842	1.0996	1.0471	-1.2702	0.5227	0.0144	0.8422	-0.1141	0.1421	-0.0434	-0.1838	0.1766	-0.2844	-1.4811	-1.1875	0.067	0.9479	0.58945	1.3903	0.5854
ELP3	-0.2779	-0.0098	-1.0312	0.0819	-1.1328	0.1689	-0.9339	-0.0727	-0.5245	-0.4004	0.1894	0.5016	-0.514	-1.1402	-0.0432	-0.3435	1.027	-1.4363	0.2557	-0.9478	0.2064	0.5274	-1.0874	-0.3439	0.0924	0.1406	0.3829	-0.0229	0.4149	-0.5481	0.63	1.1413	-1.0697	0.998	0.6017	-0.2338	0.1378	-0.3624	-0.6674	-0.1316	0.8825	1.4082	0.2143	-0.3932	-0.1592	0.2461	0.1698	0.1352	0.9339	0.8505	-0.7183	-0.5613	1.0206	0.863	-0.3359	0.1904	0.8211	0.5272	0.7442	-0.1909	0.1813	-0.1229	0.2895	0.1799	0.3635	0.1113	-0.2289	1.4539	-0.0192	0.733	0.4515	0.6592	0.9441	0.12837	-0.2697	0.1697	0.3409	0.13	-0.6601	0.4329	0.0319	-0.2369	0.4939	-0.01685	-0.2782	-0.1693	0.0787	0.2995	-0.1305	0.6779	0.4377	0.423	0.7462	-0.0488	-0.2463	0.8257	-0.8363	-0.0916	-0.1914	0.2911	-0.2837	0.6245	1.6675	-1.0733	-0.5762	-0.2418	0.3495	-0.2409	0.2898	0.1471	-0.752	-1.3586	-0.3722	0.096	0.2014	-0.0213	-0.8321	1.2761	0.4909	0.2978	1.0846	0.7166
ELP4	-1.7415	0.4119	-1.4817	-0.6938	-0.3495	-0.8189	-0.2508	-0.7406	-0.7442	-0.9807	-0.3981	-0.1226	-0.0542	-0.5705	-0.226	-1.2299	0.1792	-0.0192	-0.2525	-0.8882	-0.4934	0.7833	-0.3503	0.2354	-1.4639	-0.08	0.8061	1.1293	0.4945	-0.2457	0.3565	0.5	0.2431	1.2729	1.0996	-0.86	0.3431	-0.7594	-0.4794	-0.7641	-0.8607	0.1823	-0.3276	0.1228	0.7713	-0.0726	-0.2781	-0.551	1.0282	0.4072	-0.191	-1.0828	1.1663	0.5184	0.1619	0.5369	1.4618	0.9693	0.8046	-1.0694	-0.0674	-0.005	0.8456	0.116	-0.4468	-0.1993	-0.2516	1.1236	1.4479	2.3294	0.4783	-0.07215	0.6179	0.03757	0.3564	0.6337	0.1865	-0.167	-0.1325	0.3034	-0.1984	-0.0856	0.6451	0.6038	0.4422	0.5629	0.9577	0.4193	0.2283	-0.20585	0.9239	0.5802	0.3207	-0.696	-1.1513	-0.597	-0.07365	0.0072	0.3034	0.2335	0.5541	0.2868	1.6643	-0.0653	0.304	-0.1822	0.0032	0.171	0.6114	-0.4127	-0.1797	-0.7274	-0.1286	-0.254	-0.2938	-0.1563	-0.5749	-0.8405	-0.1813	0.3708	0.4876	0.6928
ELP5	-0.6243	0.5443	-0.1516	-0.7281	-0.103	-0.7226	-0.3101	-1.0796	-1.2898	-0.8685	-0.8475	1.1729	0.8782	0.0908	-0.544	-0.4606	0.3568	1.4418	1.0493	-0.28	1.6658	0.3567	-0.0587	0.4365	-1.5462	0.8164	1.0685	1.6156	0.8369	0.0043	1.1994	0.6238	0.6767	1.2257	0.5267	-0.429	0.3605	-1.6526	-0.929	-0.3955	-0.0088	0.1848	0.3645	0.3284	0.0654	-0.2203	-1.9112	-0.7454	1.9565	-0.2185	-3.161	0.7047	0.9324	-0.233	-0.1879	1.0578	1.757	0.8645	-0.1769	-0.1565	-0.0047	1.6308	0.6412	0.0086	1.2687	0.1885	0.1011	1.3258	0.741	1.6	0.4723	0.93895	0.3809	-0.41913	0.5231	1.6422	-0.125	-0.6	0.2963	0.6969	0.2894	-0.0045	0.1486	-1.38105	-0.0946	1.2164	-0.172	0.6208	-0.1071	-0.42765	1.3867	0.5262	0.9488	-0.1215	-0.3044	-0.3873	0.38745	0.1585	1.2548	1.3465	-0.8795	0.3994	1.2878	-1.4518	-0.0463	0.031	-0.3296	1.7926	0.7818	-0.8662	-0.5859	-1.9104	0.7309	0.6626	-0.9979	-0.1085	-0.0445	-0.3802	0.5172	-0.65215	-0.167	0.484
ELP6	-0.9432	0.2184	-1.7016	-1.1217	-1.197	-0.5004	-1.8897	-1.1076	-0.3733	-1.3033	-0.3885	-0.6303	-0.0818	-1.1482	-0.1889	-0.8265	0.3991	-1.5552	0.4161	-1.1963	-0.7696	-0.4307	-0.7603	-1.229	-1.6157	-0.6744	-0.0527	-0.3048	0.4706	-2.5976	-0.15	-0.5073	-1.2578	1.4533	0.3179	-1.9452	-0.4003	-1.146	-2.0101	0.2202	-1.1778	-0.2737	-0.1559	-0.0733	0.3515	0.0047	0.7432	-0.3451	0.6451	0.2545	0.1876	1.0632	0.7579	0.5719	0.0219	1.0357	1.0874	0.8588	1.0405	-0.7141	0.2324	0.1659	0.4338	-0.421	-0.8434	-0.153	-0.5161	0.4609	1.6246	2.1217	0.2607	-0.6767	-0.1389	0.06887	1.3744	0.5881	0.5765	-0.7361	-0.5106	-0.0203	-0.1045	-0.1072	0.1886	0.0904	-0.174	-0.3663	0.7609	-0.2396	0.7682	0.314	-0.4997	0.6637	0.0746	-0.7616	-1.2232	-0.7671	-0.05885	-1.3441	-0.2406	-0.149	0.7227	-0.0716	1.4681	-0.5578	0.1822	-0.5522	0.3766	-0.5426	-0.4137	-0.5677	-0.4672	-0.924	-0.4687	-0.2339	-0.8547	-0.1901	-0.9355	-0.5726	-0.0999	0.47495	0.3617	1.3996
EMB	-2.4165			1.6059	0.3259	0.1936		0.4116		-0.8685	-1.4912	-1.4282	1.0968					0.8224		-0.8862	-1.49				-0.4288	-0.6977	-2.7655			0.7666	-0.4721		0.2963			-0.4727						-1.4225				1.8725			-0.5926		3.539		-1.167		0.7616	-1.3811	-2.5338		-1.3622				-0.2635	0.714	-0.3078	0.5801				0.3997		-2.7297		-0.6982		-2.2254		0.1362		-0.3815	0.3318							-0.8004		1.5208		1.1205	-0.5792		2.1699	2.0982	-0.4668		1.0169	-1.7206				0.1148				-0.3424		-0.8059	0.2529	2.2279	-2.1763	0.0054	-1.6903	1.3794	0.7087	-0.7729	3.0802	-0.3634		
EMC1	0.7806	1.0253	-0.0384	0.6768	2.0133	1.8605	-1.0288	-0.1263	1.058	0.2325	-0.3933	-0.4954	1.2099	-0.2259	-0.695	0.3834	0.4097	-1.4895	0.4043	0.4237	0.1691	0.0812	-1.5544	-1.3054	1.1129	-0.6907	-0.6393	-0.9873	-0.0602	0.0818	-0.8834	-0.711	-0.7834	1.0689	-0.5414	0.2815	-1.4734	0.8079	0.0581	0.5763	0.0534	-0.2613	-1.8568	-0.5855	-1.4292	-0.3913	0.7542	-0.2622	-1.1555	-1.6522	0.0698	-0.243	-0.6745	1.1807	-0.23995	0.6274	-1.1827	-0.462	-0.2486	-0.0725	0.9856	-1.3108	-0.8586	0.1857	-1.3994	-0.3054	0.0835	-0.6221	-0.5665	0.6582	-0.6724	-0.47495	-1.4691	0.98013	-0.0795	-1.6192	1.2622	-0.0742	0.1834	0.2237	1.1103	-0.4719	-0.81	-0.9292	0.7477	-0.895	-0.5972	0.6916	0.245	1.427	-1.7315	0.1872	-1.638	-0.0896	0.2519	0.1597	-0.97475	-1.4824	0.112	-0.4186	-0.1777	0.5671	-1.7653	0.3379	0.3375	-0.9974	0.731	-1.291	-0.8672	0.6695	0.2186	0.8258	-1.4018	1.0025	0.0583	1.6016	0.8307	0.041	0.785	-1.05595	-0.5986	-0.187
EMC10	-0.7475	1.0601	1.4027	-0.108	0.4132	1.2086	0.1287	1.8467	0.4628	0.2606	-0.4126	-0.3891	0.76	-2.3533	0.0813	0.1096	-0.7743	0.4501	-0.5362	0.9564	0.8596	2.0314	-1.5023	0.3601	-0.1051	1.4411	-0.8819	-3.72	0.5821	0.4442	-0.5694	0.0211	-0.0656	1.0711	0.9577	1.3262	-1.9246	0.7769	0.8531	0.4925	-0.2741	1.0594	-0.9312	0.0162	-0.8704	-0.7733	0.847	-0.0449	-0.572	-1.8325	1.9264	0.0178	-0.3174	0.6075	0.1899	0.7731	-0.014	-0.2948	0.193	0.1859	0.186	-1.0986	0.1573	0.2205	-0.4298	-0.043	0.5999	-0.1537	0.1021	-0.6412	-0.3833	1.3632	-2.1342	0.27437	1.0994	-0.1092	1.2125	1.3053	-0.2454	-1.0863	-0.1045	0.4142	-1.1296	-1.03225	-0.7267	-0.478	0.1104	0.9067	0.4597	0.90985	1.8098	-0.6306	-0.0895	-1.4176	0.5924	-0.5687	-1.20585	-3.9173	-0.0356	0.1828	-0.3382	0.0961	-0.2055	-1.2072	0.3131	-0.9473	0.2278	-0.6528	-0.8452	2.3402	-0.7863	-0.7104	-1.8684	0.8842	-0.3431	0.9294	1.3452	-0.5154	-0.6619	-1.4448	-0.6274	0.4273
EMC2	0.7454	-1.8257	0.9352	0.5922	2.5141	1.6506	-0.5449	-0.162	0.4534	0.364	0.0321	-0.6927	-0.0743	0.0092	0.1343	0.5104	-0.4719	-0.7011	-0.1799	0.7496	-0.8144	-0.1674	-0.6679	-0.2554	1.0928	0.0083	-0.127	-1.1006	1.2908	0.0693	-0.4316	-0.3972	-0.0534	0.5148	-1.0661	0.3549	-0.7271	0.4771	0.4321	0.792	0.3249	0.3368	-1.3712	-0.0524	-1.0603	-0.4171	0.5166	-0.8169	-0.0563	-0.5345	-0.3284	-0.995	-0.2066	-0.5121	-0.3126	0.8812	-0.5948	0.2352	-0.0334	0.089	0.9973	-1.3108	-0.4619	-0.0581	-0.5078	0.3737	0.4261	-0.3358	-0.7794	0.861	0.2935	0.2802	-1.2245	0.4815	0.804	-1.0667	2.351	0.1114	0.0283	-0.0726	-0.983	-0.2206	-0.0254	-0.78895	-0.8927	-0.5371	-1.0605	0.5201	0.9224	0.8883	-0.9648	0.0988	-0.4997	-1.6924	-0.1245	-1.042	-0.5563	-0.6334	-1.0608	-0.7712	-0.1641	0.3236	-0.5978	-0.6189	0.6025	-0.6212	0.612	-0.4991	-0.5017	1.1546	-0.8602	-0.9202	-0.2872	0.8842	0.7976	0.9435	0.3321	0.3634	0.4516	-0.6827	-0.0699	-0.7805
EMC3	0.8471	0.5164	-0.6917	0.4068	0.7343	1.2481	-2.2835	-1.1994	0.2148	-1.9082	-0.1204	-1.1009	-0.0969	-0.0526	-1.747	-0.0398	0.7458	-2.1652	-0.1394	-0.2561	-0.5531	-0.2576	-2.5736	-1.7721	0.5679	-0.4933	-1.7804	-1.62	-1.1352	-0.6556	-2.4435	-1.6027	-1.5605	1.2278	-0.7342	-1.5158	-1.8552	-0.7532	-0.3159	0.5763	-0.6762	-1.0761	-2.1975	-1.9698	0.0948	-0.7921	1.7182	-0.0935	-1.3677	-1.8877	-0.679	0.4239	-1.3292	0.8451	-0.45	1.2388	-2.1258	-0.6377	-0.8904	0.1406	-0.1209	-1.8118	-0.7023	-0.9958	-2.3894	0.121	-0.5791	-0.9705	-0.1726	1.0591	-1.0779	-0.7257	-1.4029	0.81167	-0.9396	-3.612	2.5159	0.2104	-0.2933	-0.633	-0.5195	-0.2531	-0.2651	-1.2904	-0.9421	-1.1807	-0.4227	0.305	-0.0065	2.60265	-1.1051	0.477	-3.2915	-2.5629	-0.1411	0.4629	-0.7145	-1.3661	-2.1762	-2.0178	-1.1542	0.1398	-1.4489	-2.5308	0.2888	-1.8941	0.0735	-1.6478	-0.9084	1.2924	-0.6808	-1.4096	-1.9281	0.4007	0.2155	2.1614	0.8466	-0.31	0.919	-1.9505	-1.2245	0.3945
EMC4	0.2308	0.194	-0.3074	0.5441	1.0528	1.9643	-2.2597	-1.1484	0.6163	-1.2034	0.1733	-1.0587	-0.0416	-0.7677	-1.7921	-0.7942	0.5112	-1.3487	-0.2829	0.0142	-0.7939	-0.1528	-2.9529	-2.8723	0.6557	-0.3424	-1.6492	-3.1646	-0.8193	-1.1629	-1.6756	0.0789	-2.9388	1.3503	-2.0619	-1.394	-1.6151	0.6528	-0.3036	0.1679	0.1114	-1.3552	-1.2371	-1.888	-0.226	-1.0428	0.8033	-0.3909	-0.3009	-1.981	-0.7267	0.291	-0.7689	-0.129	-0.19245	0.3317	-1.4899	-1.335	-0.209	-0.4041	0.609	0.5019	-1.1261	-0.7665	-1.7384	0.1383	-0.4052	-0.8424	-1.0009	0.6751	-0.7828	-0.64395	-2.017	0.97747	-1.4691	-2.5231	1.4742	0.1145	0.0621	-0.2843	0.9134	-1.2877	-0.499	-0.81935	0.0273	0.1787	-1.5492	0.0545	-0.8415	1.37245	-1.2196	0.9068	-2.3276	1.3359	-0.0276	0.3269	-0.5405	-2.3862	-1.2905	-1.5846	-1.2059	-0.6665	-1.0598	1.2979	-0.1102	-1.1166	-0.2052	-1.4042	0.1084	0.968	0.857	0.9638	-1.2823	1.2493	0.3798	1.3457	1.2099	-0.583	0.701	-1.38075	-0.4152	-0.4197
EMC6		0.4345																				1.0222										-0.755													-1.3143																													0.9831																											-1.8043								-1.8786													
EMC7	1.3969	0.4589	0.015	0.7501	1.7102	1.3815	-1.3442	0.1516	1.058	0.4499	-0.2055	-1.7925	0.4334	-0.1422	-1.482	-0.4257	0.5196	-0.9326	1.0865	-0.5344	-0.7678	0.1398	-0.1156	-0.0563	0.7069	0.0617	-0.9339	-1.2304	0.4733	-0.4431	-0.9786	0.2826	-0.6178	1.4705	-0.2978	0.2722	-0.4147	1.4489	-0.2035	1.014	-0.2679	0.4314	-1.0412	-0.4351	-1.6699	-0.614	1.5543	-0.2908	-0.4247	-1.6862	-0.0901	-0.0173	-0.574	0.5689	0.0715	0.3869	-1.6099	0.3514	-0.9206	0.2117	-0.2906	-0.8127	-1.2584	-0.1772	-1.4977	0.0496	0.683	-0.8283	-0.0086	-0.006	-0.27	-0.6957	-1.701	0.4692	-0.217	-1.9062	1.6156	0.232	-0.4429	0.1266	0.2136	-0.1342	0.0688	-1.18035	-1.0216	-1.0198	-0.0387	1.1327	1.5462	1.8337	-1.7643	0.0914	-0.2356	-0.1056	1.0075	1.452	-0.8032	-0.5215	-0.2707	-0.8265	-0.6673	0.992	-1.5027	-0.5479	0.1974	-1.8189	0.2224	-0.7805	-1.0019	0.7958	0.9757	0.1739	-1.1053	1.0504	0.7624	1.7592	1.0694	-0.4504	0.8901	-0.42925	-0.3073	0.2036
EMC8	0.7786	-0.0238	1.0931	0.6334	1.1144	1.1098	-0.2176	0.2433	0.4156	0.6989	-0.6742	-0.5055	0.4208	0.308	0.0628	0.732	-0.732	-0.3132	-0.1546	0.1951	-0.1836	-0.0284	-0.2981	0.3138	0.8514	-0.0242	-0.1344	-0.675	0.5582	0.4892	-0.4417	-0.4027	-0.0432	0.6673	-0.6672	0.7719	-0.4032	0.4854	0.4873	0.9784	0.4037	0.2122	-0.9527	0.0657	-1.2715	-0.8179	0.9644	-0.8569	-0.2272	-0.2651	-0.6902	-0.7719	-0.1553	-0.1379	-0.0763	0.2522	-0.6044	-0.2664	0.2214	0.2332	1.0507	-1.0396	-0.1553	-0.1859	-0.8705	0.4181	0.7485	-0.524	0.0063	0.6582	-0.2402	0.4435	-0.6766	-0.9624	0.8917	-0.8763	1.7909	-0.1824	0.2398	-0.1872	0.4075	0.0036	-0.2109	-0.4108	0.8819	-0.4419	-0.7495	0.2723	0.5167	0.65795	-0.8316	0.1406	-0.8407	0.6426	0.2076	-0.4695	-1.3214	-0.7211	0.0683	0.0054	-0.4225	0.5142	-0.1518	-0.4107	0.4106	0.031	0.0735	-0.6035	-0.859	0.7642	0.3558	0.4536	-0.2366	0.8817	0.0442	0.9941	0.3878	0.0332	0.5592	-0.8024	-0.5986	-0.9475
EMC9		-0.8533	2.0219	-0.378	2.3574	-0.204	1.3573	1.8543	2.1398	-0.6073	-0.0434	0.8777	1.6899		-0.0379		0.5238	0.0246	0.9936		1.6826	-0.8036		0.8629	0.2735	0.5424	-0.8324			0.5641	-0.2756	0.6679	0.1143	-0.1596	1.3459	0.027	1.1067	-0.9393	0.3034	0.105	1.409	0.7529	-0.9581	2.1335	-0.7742	-0.5273	0.1179	1.9538	0.4948		3.1576	0.3788	0.091		0.0373		0.3387		-0.2864	0.8339	2.1317	0.7908	-0.4619	0.3512	-0.006	-0.5098	-0.9721	1.1356	-0.1321	0.2742		-0.31455		1.72363	-0.1176	-0.187	0.2598	0.6094	-0.2002	0.1366	-0.5952		0.0345	0.4319	0.4652	0.3396	-0.0768		-0.0165	-0.12395	0.4657	-0.4611	0.2899	1.5628			0.7933				1.3919		0.345	0.432	1.638		2.1083	0.8556	0.2101	0.3394	-0.3116	0.8069	0.1587	0.4007	-0.552	0.9716	0.4674	-0.1098	0.3964	-0.0614		1.1282
EMCN								-1.2631						-2.2338									-0.822					0.8115														-6.436								-1.648																1.1068							3.6962					0.2475		1.8101	0.2894			-0.6707									-2.3865					4.592				-1.1398						-0.7486		0.7585										0.172		
EMD	-0.863	-0.6198	-1.076	-0.2018	1.6306	0.8085	-1.6336	-2.6855	-1.0016	-0.4776	-0.2472	-0.8816	-0.401	-2.1919	-1.4184	-0.5452	1.5704	-0.4258	-2.3057	-0.771	-1.964	-0.048	-0.7437	-1.0037	-0.4453	0.7212	0.3556	-1.0011	-1.7695	-1.8553	-0.9016	0.2936	-0.1454	1.3782	-0.4397	-1.0973	-0.999	-0.8793	-0.4589	0.2202	-1.6007	-1.7838	-0.0084	-1.0235	-0.0362	1.0663	-0.8407	1.8623	-0.6162	-1.6756	-0.1882	-1.6193	-0.1758	0.0581	0.3628	1.23	-1.5523	1.4058	-0.477	-1.2007	-0.2999	-0.4796	-1.8024	-0.5749	-1.3316	-0.6989	-0.9368	-1.4569	-0.1087	-0.3852	-2.2436	-1.30835	0.488	0.94437	1.3189	-1.1257	1.6313	-1.0269	0.2511	0.286	-0.8073	0.7573	0.3056	0.12225	-1.0339	1.3576	0.4341	1.3342	0.7045	0.8221	-0.6282	-0.8099	-0.692	-2.2757	0.1357	2.4581	-0.87865	-0.21	-1.9821	-1.5938	0.0019	0.3902	-1.0376	-1.1659	-0.4757	-1.8377	-1.1386	-0.5049	-0.1334	0.2648	-0.5832	-2.1428	-3.4886	3.4905	0.0817	2.3217	-0.0365	0.1398	1.1816	0.78925	-0.908	3.8868
EME1				-0.9272	1.8515							-2.4487	0.8128	2.1206				-1.0859	1.5896		-1.8315		-2.2513		2.6602	-3.0129		0.5684		-0.5131	0.5247		-0.4296		0.0716	-2.2513	-1.1031		2.2592	-1.6396			-0.5718				-0.4228			1.7879	-0.2639	4.3072					1.5962		0.5479	-0.0058		1.8342	-1.2944		-1.179				-0.4345			-0.4563	-1.6755	0.2381	4.215	-2.0242	-2.3863		2.1159				-2.1424	-0.43755		-0.9311	-1.1525		-0.7409	0.6316	-0.7638			1.155			-2.43565	-0.4579				-0.8664			-0.561		5.8342						-2.7601			2.3639	-2.1926	1.6142	-0.1367	-2.1247		-1.2637
