IDX	CPT000814	CPT001846	X01BR001	X01BR008	X01BR009	X01BR010	X01BR015	X01BR017	X01BR018	X01BR020	X01BR023	X01BR025	X01BR026	X01BR027	X01BR030	X01BR031	X01BR032	X01BR033	X01BR040	X01BR042	X01BR043	X03BR002	X03BR004	X03BR005	X03BR006	X03BR010	X03BR011	X03BR013	X05BR001	X05BR003	X05BR004	X05BR005	X05BR009	X05BR016	X05BR026	X05BR029	X05BR038	X05BR042	X05BR043	X05BR044	X05BR045	X06BR003	X06BR005	X06BR006	X06BR014	X09BR001	X09BR004	X09BR005	X09BR007	X11BR003	X11BR004	X11BR006	X11BR009	X11BR010	X11BR011	X11BR012	X11BR013	X11BR014	X11BR015	X11BR016	X11BR017	X11BR018	X11BR019	X11BR020	X11BR022	X11BR023	X11BR024	X11BR025	X11BR027	X11BR028	X11BR030	X11BR031	X11BR032	X11BR036	X11BR038	X11BR040	X11BR042	X11BR043	X11BR044	X11BR047	X11BR049	X11BR050	X11BR051	X11BR053	X11BR054	X11BR055	X11BR056	X11BR058	X11BR059	X11BR060	X11BR072	X11BR073	X11BR074	X11BR075	X11BR080	X13BR009	X14BR005	X14BR008	X14BR014	X15BR003	X16BR012	X18BR002	X18BR003	X18BR004	X18BR006	X18BR007	X18BR009	X18BR010	X18BR016	X18BR017	X18BR019	X20BR001	X20BR002	X20BR005	X20BR006	X20BR007	X20BR008	X21BR001	X21BR002	X21BR010	X22BR005	X22BR006
CACNG4		-7.3014	-3.116	-2.8652	-3.2167	1.9278	1.6759	-5.3835	-2.2535	-2.1841	1.1436	1.811	-1.2898	-8.1058	4.3382	-3.9083	-1.0278	3.2572	-3.9389	-5.2961	-1.2945	1.2543	3.864	-3.528	-1.758	-1.0928	0.307	-2.4642	-0.4424	0.6009	0.5107	4.7378	-0.1158	-1.2147	3.7152	-5.3838	1.9947	-6.9827	-0.3237	0.2952	-2.0859	2.3885	4.1166	-2.117	1.5233	-1.1621	-3.9447	1.3201	-0.8924	-7.7214	-0.3942	3.1062	1.3182	2.5978	1.598	4.3104	2.368	1.5248	2.5094	-1.7357	1.1758	-1.6268	-5.3843	-1.4776	2.39	-1.1021	-7.9812	2.5574	0.4072	-4.219	1.6852	-3.2631	-2.3005	-7.8229	-2.2195	-3.0963	1.545	3.507	1.7607	2.5363	1.7643	-0.1938	3.155	1.378	-5.8776	1.7551	2.0772	0.6986	0.9708	4.0556	-0.294	2.6494	1.0482	5.6314	-2.0338	1.8149	-2.8962	0.9517	2.0041	-1.742	-2.2652	0.9509	1.0146	0.124	-2.2255	-0.2862	0.7228	4.153	1.0972	3.043	-0.0467	-2.9825	-2.9245	-1.1634	-2.4088	-0.9337		1.4287	-0.3696	-0.1708	-0.0727	-0.254
CACNG5									-0.1591							-0.0918			-0.5601																	-0.0074		0.0302																0.0941																		-0.1728																																										0.0877								-0.0941
CACNG6	0.8365			0.1635	0.5826				-1.7567	-1.7413	6.3943		-3.4831	1.3312	10.2158	0.5427			-1.8065	1.9808	3.2089		7.9235		-1.8172	-1.2322	2.372		-0.7291	-1.7178	-4.1503	3.2305				0.8169		-2.48				-1.8733	-2.1788	-3.8746					0.0786		0.0534	6.5961	0.4152		6.211	9.1836		-2.7896	7.9208		1.6168	-2.4384	-0.291	4.0676	2.5545							15.7866	-1.072		2.2422			5.6897				-3.6691	1.3629		-2.6955		-4.0915	0.1087	-0.6802			-0.5909			-1.7081	0.2794			-2.4928	-2.1178		-3.5914			-2.9797	3.0688	-2.3095			2.8245		0.143				-1.129		2.6504	-1.9569		-1.5898	
CACNG7					-0.2965															-0.5937	-0.9285														1.4147		0.1027								-0.0308										0.0909													-0.0289														-0.2479		0.1095															-0.0124			-0.1864				1.7482																
CACNG8	-0.6192	1.3503	-1.8393	-1.6249	1.6877	0.1227	0.3772	0.0419	-3.6876	0.8871	4.2668	-2.0518	1.68		6.8382	2.2608	-3.1797	4.3103	-1.6199	0.2985	3.0146	0.3279	3.7172	-0.1196	-0.2789	-2.9093	3.3484	-0.1104	-2.2829	3.5169	1.4092	5.5325	1.1792	-3.4736	1.0814	-0.517	1.4564	-0.9829	-1.1282	1.3895	-0.7811	-0.8204	-1.8788	1.1779	-0.6619	0.1683	2.0138	0.1678	1.1927	-1.0543	-2.1759	-0.6633	2.4341	-1.2154	1.3933	5.154	-0.661	-0.6726	4.2571	-2.0325	2.0963	-0.0457	1.6543	2.9322	1.3126		-3.5211	-2.925	-0.6699	-1.9696	-3.1579	-0.2829	1.7804	-0.845	-0.1349	-1.1423	-1.4856	2.6149	-4.6842	0.9247	0.0233	1.2574	1.8679	-1.2441	-0.8905	3.0331	-1.0706	4.48	-1.7495	-1.7969	0.9533	-1.802	2.6463	-1.8377	-2.5419	-0.349	-0.2166	0.4695	0.6435	0.6011	-0.2353	3.4458	-3.6217	-1.119	1.3543	2.3072	-4.4087	0.6594	1.8238	1.3728	0.4945	-2.5573	-1.4763	-0.8687	-1.3918	-1.6524	0.958	0.017	1.198	0.142	-0.9844	-1.1864
CACTIN	0.3428	0.4683	-0.1229	0.3672	-0.1865	0.0931	-0.8183	-0.0422	-0.42	-0.122	-0.151	-0.9837	-0.3171	-0.1741	0.6989	-0.4318	-0.5372	-0.314	0.4148	0.5564	0.9437	-0.812	-1.0544	0.0777	0.3263	-0.5959	0.4656	0.3118	-1.1504	-0.557	0.2031	0.2318	-0.9938	0.2443	0.1693	0.4098	0.5363	0.4811	0.4731	0.64	0.3907	-0.7476	-0.6218	-0.2946	1.0807	1.7644	0.4699	0.2369	0.0297	-0.3861	-0.4165	0.4031	0.6199	0.0756	-1.0803	-0.5278	-0.2279	-0.4162	0.222	0.644	0.273	-0.3758	1.1343	-0.6051	-0.509	-0.0328	0.3944	-0.2445	0.6519	0.1874	0.3862	-0.6635	0.1867	0.6722	-0.7284	-0.1275	0.3671	-0.5902	1.4778	0.7819	0.5332	-0.7308	0.7576	-0.2446	0.0462	0.1921	-0.5353	0.3504	1.0546	-0.4485	0.427	-0.0537	-0.3558	-0.6876	0.5341	0.318	0.3951	0.5059	-0.2984	0.0791	1.1931	-0.0215	-0.0625	-0.1789	0.1374	-0.1531	0.2554	0.0335	-0.4196	-0.3767	-0.0647	-0.11	0.3502	-2.1052	-1.9563	-2.7581	-2.2093	0.6669	0.1146	-2.776	-2.1533	-0.0164
CACTIN-AS1																				-0.0501																																																																																																						
CACUL1	0.4071	0.0013	0.3699	0.1495	-0.9376	-0.2868	1.461	-0.1939	0.3035	-0.1515	-0.1546	0.2895	-0.8161	0.2568	-0.4472	-0.4912	0.5231	-0.1811	-0.0487	-0.3422	-1.0158	-0.1978	1.4485	0.229	-0.554	-0.2498	-0.1119	-0.3363	0.2008	0.873	0.4642	-0.3137	-0.0397	-0.4748	-0.3247	-0.1346	0.3881	-0.8477	0.1038	-0.2057	0.0818	-0.4458	-0.2072	-0.2867	1.094	-0.2295	0.6682	0.0172	0.082	0.324	0.1069	0.3489	-1.2165	0.574	0.5327	0.2717	-0.1348	0.1018	-0.2589	0.4943	0.7979	-0.312	-1.3057	0.4862	0.8191	1.0383	-0.3778	-0.3245	0.0177	0.7762	-0.4387	0.2264	-0.9953	0.3596	0.4017	-0.1913	-0.9116	-0.2697	1.518	0.0149	0.2198	-0.2731	-0.3566	-0.2643	-0.637	-0.7546	0.6799	0.167	0.4088	-0.3025	0.3174	0.7084	0.2464	-0.1865	0.2716	0.6548	0.1386	-0.0489	-0.274	0.404	-0.0678	-0.7617	-0.1778	-0.6248	-0.0435	0.5016	0.4275	0.6397	0.7851	0.4086	-0.4047	-0.1256	-0.5352	0.5511	0.7687	-0.0169	-0.3244	-0.4251	-0.3578	0.5533	0.7956	-0.2463
CACYBP	0.2497	0.2878	0.5139	0.9595	0.7568	-0.2834	-1.3763	-1.0881	0.2	-0.2005	-0.1612	1.2277	0.3927	1.8519	-1.9249	0.1828	-0.2069	1.0246	0.046	0.3698	0.0789	-0.5028	0.2125	-0.3182	0.5039	0.0512	-0.3707	-0.0375	1.8125	-1.543	-1.0331	-0.1719	-1.0032	0.9492	-1.8738	1.1306	-0.4299	0.6984	0.8153	0.354	-0.0819	2.1412	1.4441	-0.0148	-1.4347	-0.8103	-0.4318	0.2914	-0.9865	0.287	0.3168	1.2447	1.0668	0.3354	0.8677	-0.2775	1.4995	-1.2838	0.2292	2.1598	-1.1819	-2.2867	1.2456	-0.9443	-0.9247	1.2315	0.7432	1.3061	-0.1453	0.4984	-0.5429	0.5523	-0.854	0.6647	-1.3779	-1.6179	0.7836	1.0135	0.4338	-1.4283	1.5789	-0.9899	-0.9429	1.3364	0.2227	1.1647	-0.1345	-1.3896	1.1208	0.363	-1.974	0.0672	-1.7213	-0.0643	2.4564	0.4648	-0.016	-0.3255	-2.0617	-1.6076	0.9049	-0.8448	-0.8959	-0.2521	-0.3804	1.2715	-0.6181	0.4878	-1.9559	0.222	-1.727	-0.6945	-1.081	0.3155	2.2252	0.4239	-0.2768	-0.3663	0.0418	-0.0491	1.3747	-1.1216
CAD	1.515	-0.56	0.7869	0.506	-0.0756	5.1041	0.9002	0.1388	0.0022	0.6178	0.1128	-0.6313	0.6203	1.0763	0.2505	3.5683	0.1681	-1.7708	1.3729	0.5703	4.1043	-0.3755	-0.7687	0.5848	0.9195	-1.3002	-0.199	-1.2876	-0.9408	-1.2555	0.3252	-0.0302	-0.6633	0.016	-0.0449	0.5772	0.1634	1.7102	1.4362	0.1111	1.4554	-0.9774	1.3012	5.5967	-0.2637	-0.1274	3.6409	0.5639	-0.9081	0.3229	-1.0467	4.5181	3.3294	-0.7844	-0.733	0.0769	0.4807	0.7194	-0.0388	0.8483	1.0528	-0.388	-0.0467	0.2398	-0.0289	0.9158	0.7348	-0.3913	5.4737	0.2385	-0.0242	-1.3737	0.3412	0.6638	1.1245	0.4746	-0.2061	-0.2917	0.233	6.1396	-0.3482	-1.6118	-0.3679	-0.7013	-0.271	-0.6488	-0.3788	4.2711	5.0161	-0.1443	-0.144	-0.0215	-0.0297	0.3389	0.3779	-0.1226	0.119	-0.2063	-0.5694	-0.2651	4.7064	-0.5972	-0.2689	-0.7905	-0.1909	-0.6056	4.273	-0.5495	-0.2549	-1.137	-0.3586	-1.505	0.5925	-1.1668	-1.6466	-0.3608	-0.696	0.2352	-0.4963	-1.2245	-0.6519	6.5487
CADM1	-1.3675	-1.7918	0.54	-0.1757	-0.3217	0.0906	-0.7253	-1.2179	-1.1523	-0.4057	-1.0466	2.0651	1.0448	-1.3423	-0.0273	1.8578	0.5321	-0.4778	-0.6375	-0.7181	-0.6754	-1.0524	1.3273	-1.925	0.164	0.9023	-2.393	0.1354	-1.1414	-1.4501	-2.2936	1.7148	-0.0806	2.9169	0.1418	1.9195	1.2517	-0.7213	-0.507	-1.2003	0.2395	-1.0696	-1.3883	-1.2284	0.4923	0.4315	-0.8372	0.4811	0.7463	0.0602	0.0676	-0.9214	-2.022	1.2011	0.0127	1.5312	-1.6684	2.2995	-2.6228	0.6841	-0.366	-0.1922	-2.2619	-2.0011	0.5505	-0.8611	1.1039	1.0519	-1.3505	-1.5708	-1.2	-0.4118	0.192	-2.1499	-2.261	2.1832	-0.1859	-0.1497	0.5084	2.5633	0.7662	3.2974	0.899	-1.2274	1.8382	1.6285	0.8661	0.5498	-1.8546	1.4285	-1.7413	-1.2261	2.3386	-0.1071	-0.5554	-0.7977	-2.2128	-0.1462	1.0327	-0.5704	-0.6323	0.793	0.4874	1.4175	0.7518	1.2035	-2.5169	2.4202	2.2297	-1.0167	1.4216	0.5101	0.909	1.0866	-0.9804	0.5456	0.413	-0.3801	-0.2196	0.308	0.3807	1.4634
CADM2	-1.9558	-2.8114	-2.6722	-2.7845	-5.4283	3.7151	-1.6954		0.0077	-3.7637	-0.0549	0.4632		-3.2304	0.1015	-3.9277	2.2373	-1.5025	-2.0571	-2.7223	-5.1755	1.3607	0.6188	0.862	-1.4593	-1.8247	1.8202	1.4591	0.7215	1.2403	-1.4463	1.4708	0.1469	1.937	1.6284	-2.4155	4.6531	-2.3378	-4.3541	5.1774	-0.9624	-1.3557	3.1483	1.8457	0.9713	-0.5035		0.6315	-3.0302	0.0686	-4.7541	-0.7632	4.8803	0.8421	-0.8841	5.1142	3.0656	-2.527	-2.4512	2.4322		1.3285	-1.1287	-5.6109	-4.0399	-4.0418	-1.306	-1.2155	0.1328	-2.9721		-4.5022	1.226	2.1253	-0.5717	2.7562	2.8696	0.4811	-1.5975	-4.3193	-2.4162	1.9605	5.4218	3.8003	5.3249	0.8305	-4.8791	-6.0242	0.1061	-6.6098	0.0284	2.9215	1.7737	4.1466	-2.6629	-1.6924	-1.2627	-0.274	4.5131	-0.0896	2.0811		1.1273	5.7853	8.0929	-3.8766	0.6197	-1.4325	-1.2367	1.4394	3.6046	0.0683	0.9465	-1.3406	-2.3609	0.2029	4.4515		-1.8945	-0.396	-0.4018	0.5994
CADM3	-2.8597	6.5963	-1.7438	0.1239	0.6004	-1.9715	3.7031	-1.2048	0.4157	-0.5646	-1.0858	-3.3551	0.9132	-2.7734	-1.4244	-1.8948	-4.9546	3.1571	-0.2757	-2.7026	-0.2479	1.6421	0.1065	3.4137	-2.0931	-0.336	0.8471	2.3337	1.1194	3.235	0.1456	-3.8358	2.0692	-3.081	1.7613	-3.1743	-1.241		0.2578	-0.495	-2.0821	2.1096	-0.5206	2.5057	-2.5176	-1.9228	-3.9615	-1.288	-2.0291	0.2281	1.142	3.8897	-2.1545	-1.2855	2.2384	-1.7562	-1.3796	0.8881	-2.1538	-1.2133	-2.9321	3.5123	0.4098	1.5424	1.03	0.2818	-0.3402	-2.7612	-2.4256	-2.339	1.8293	2.6523	3.5472	-4.3284	2.8622	1.7741	-2.1672	0.6692	-2.4996	0.0058	-1.1232	4.8422	-4.458	-2.8568	-1.9584	-0.3185	1.146	1.9908	2.7803	0.5111	1.089	0.4354	1.362	2.2097	-0.7496	-3.8539	0.324	2.6881	1.944	2.3598	0.0294	-3.4537	0.1602	-1.4293	-2.6274	0.578	3.5873	-1.4003	-1.2068	0.5885	1.6443	1.7853	4.7573	-0.7591	-1.2647	-1.3186	-3.837	-2.3223	-2.373	-0.74	1.2203	6.2517
CADM3-AS1			-0.9781	0.4435	1.19	-0.7807	2.1553	-3.2457	-1.3941	-2.6064	0.8016	-1.86	2.6979	-3.2863	2.5354		-1.7121	2.27	-1.6031		-0.2342	1.8495	-1.9658	5.7154		0.6246	2.1902	1.4548	0.9363	2.9649	3.4662		4.3567	-1.9833	5.1025		-1.3656	0.2842	0.7764	0.0074	-2.714		-0.701	4.9215	-1.4579	-0.7337			-1.847	-0.3226	0.2759		-0.0116			-2.0804	0.4396	0.7262	-1.8278	-1.7244	-2.6266	5.4209	0.1572	1.7044	-0.2053	-0.071			-2.7703	-2.3409	0.9264	1.9139	3.3889		2.5859	1.6095	-2.3839	-1.378	-0.6259	-0.4583			-1.3157	-3.8942	-1.7502	-0.2056	1.3933		1.7266	-1.3015	1.4627	0.6968	1.3103	0.0484	-1.9514	-4.5257	-0.597	2.8708	1.7883	1.6653	0.1911	-5.499	0.6634	0.0962	0.9569	-0.8484	3.8721	-1.4044	-1.7969	2.3539	2.1334			-0.0764	-1.5463	0.9103	-0.6201	-1.3287	-0.5006	-0.0103	2.0209	3.0984
CADM4	1.2744	0.7738	-1.9882	-3.0672	-1.6052	0.6672	-1.356	1.266	0.2584	1.1662	-1.028	-0.4172	1.0172	-2.8674	-2.6289	1.451	1.42	-4.6403	-0.6968	0.579	0.7762	0.3498	0.1749	-1.0759	1.6368	0.725	1.0408	-2.2729	-1.5168	-5.549	-0.5476	1.7465	-1.9038	-0.2353	0.493	-1.063	-1.4737	0.4547	1.3804	-0.2342	-0.1499	-0.6731	0.3684	-0.6929	0.054	0.4152	-1.4731	0.308	-1.6153	-2.2522	1.656	-1.6272	-0.507	1.1926	-1.7881	-1.806	-2.024	1.3761	-0.4548	2.0885	-2.2993	-1.987	0.8836	-2.6842	0.2233	0.5894	-2.2212	-1.5597	0.9269	0.3626	-2.2635	-1.6566	0.7112	-0.5093	1.8931	-0.6451	0.6717	-3.0169	-1.9432	1.4413	1.6726	0.5748	1.217	-2.1035	0.0705	1.2688	0.4105	1.02	0.7924	0.6503	2.157	-1.3775	1.0759	-1.969	0.2817	-0.9236	-0.7905	-1.8991	0.1705	-1.3777	-1.3537	1.3268	-0.5621	1.5029	1.3349	0.5643	-1.9698	0.6933	0.8074	-2.2672	0.9934	0.1138	2.2764	0.1326	-3.0301	-2.1754	-2.9071	0.2205	1.4014	-1.2729	0.7237	-2.7418
CADPS	-1.8184	2.4757	-1.0933	-1.5125	2.6875	3.5451	0.0145	0.622	-1.5566	2.1795	-2.1016	2.0538	2.9773	-1.1353	3.9938	0.1048	-1.9399	5.7461	-1.1632	-1.6376	-1.4995	3.2822	-0.2009	0.4992	-1.6513	-0.1239	2.272	5.5953	2.9026	0.5923	-1.3602	0.8783	3.4116	-0.689	1.7652	-1.5438	3.2928	-1.9793	0.8699	-1.0346	0.2894	-1.9186	2.296	0.8345	0.4168	0.9828	4.2728	0.4614	-0.6352	-2.2289	0.8547	-3.2735	-0.2681	-0.4505	-0.1746	-0.8204	-3.0529	3.562	2.8912	-1.205	-0.6363	-0.0619	0.3913	-3.1699	-1.5641	1.048	-0.4104	-1.5778	-1.7792	-2.3759	-0.0806	-0.2394	3.2843	-0.5683	0.8005	-3.2222	-1.7937	2.9519	-0.9223	3.9598	-0.22	-0.8684	1.7849	-1.2957	-0.3091	3.3765	-2.7189	3.3514	-1.6306	1.6387	4.693	0.9799	4.6827	-0.5473	-0.4845	-0.3301	-3.7107	1.7872	-0.1932	2.6319	0.1906	2.8633	-1.0643	2.3696	4.7763	-0.5203	1.5576	0.0401	5.347	3.62	-3.7891	1.9607	-0.3221	1.8909	0.3565	1.4176	2.2011	-0.5308	-2.5774	1.377	0.0232	-0.4602
CADPS2	-2.6005	-0.7073	-4.0902	-1.6331	-2.5823	0.8183	0.1565	0.4598	-0.3954	-2.9829	0.5851	0.916	-1.796	0.0256	-0.5585	-1.1403	0.1363	-0.7964	-1.7555	-0.5219	-2.2186	0.4356	0.077	1.0355	-2.5946	-0.1078	-0.7582	1.492	0.1528	2.0768	-1.495	1.2629	0.982	2.6384	-0.5299	-0.6569	2.2364	-1.5551	-1.7564	1.2281	0.0338	1.0893	-0.5831	2.0895	1.0157	0.4925	-2.8012	0.1492	-0.3416	-2.674	0.2393	-1.3379	1.0417	1.7848	1.9107	-1.5235	-0.0456	0.2208	-2.5086	-3.1673	1.6602	0.5265	0.8242	1.3857	-2.0458	-2.9674	-1.6085	-0.3019	1.597	0.2054	1.5763	0.7951	-0.3758	1.2148	0.0633	0.431	1.5061	-1.3582	0.3058	2.8733	-0.4089	0.8962	0.1179	1.7204	0.2188	-3.0709	-0.1474	-0.6693	1.2137	0.4381	0.137	-0.0989	0.2978	0.9849	-2.0215	-2.5524	1.0187	0.2218	1.1518	0.018	-0.5425	-1.0365	-0.6487	1.0257	-0.6309	-0.4135	2.5456	1.5843	0.5032	-0.1738	1.3006	-0.3175	-3.3448	0.7156	0.0391	-1.3098	0.6696	-1.9596	-2.1213	0.5064	0.1855	-0.6421
CAGE1		3.8499		3.9433		2.5855		12.252	9.8493	2.4547	-0.7154	-2.1572	-0.4423	7.4092		10.8173	2.2358		8.3082	6.1893		0.154	-3.1821			-1.9982		-3.5379			-1.8703		-3.1938			8.1443		8.9492			5.6771	-1.0619	-3.2716						-0.5197	11.8152	-1.6444	0.4526	-0.0299						-0.8284		11.5026	-1.9286		0.1754		10.5401	1.6788	1.2174		-0.6546				7.8254	0.047					-1.9748						-0.3519				-1.7722	0.6012			-3.1722	-0.1927			-3.5962			-1.0308	-1.0849	-2.0448	-0.7793									0.498	8.2036	-0.3034	3.0022	0.8475	-1.1611			11.4713	-0.4841
CAHM	2.2252	0.7519	1.3543	1.5275	1.8325	1.255	-0.6978	-2.2094	1.6711	3.0034	-0.36	-0.6638	0.8875	2.2985	0.612	0.001	-0.0876	-4.7567	0.9878	1.7873	0.406	-0.3348	-0.6448	0.9404	0.7454	-1.3093	2.6054	0.3431	0.032	-0.4239	-0.0175	1.8401	-0.3035	-0.3613	0.9344	2.7547	-0.9922	1.9597	1.3249	1.7551	0.9771	-0.5017	0.3943	0.5067	-2.9523	0.5863	1.7711	-0.7554	-4.0354	0.6115	-0.432	0.061	-3.4772	0.4188	-2.4589	-1.0703	0.1944	0.5606		-0.0056	-1.0076	1.7123	-1.2199	-0.6822	-1.2715	1.1254	2.3709	-1.1589	-1.2928	-1.0188	-0.6651	-0.5385	-0.2918	2.0794	-0.118	0.2692	-1.4917	-0.5842	-0.1752	-0.4654	-1.499	-2.4548	1.3126	-0.0077	0.9405	1.1401	0.9956	-0.3786	-0.3616	-1.3378	-0.7569	0.7515	-2.4726	-0.2383	1.2574	-0.1012	-0.4367	-0.5452	1.4566	-0.1291	0.3597	-0.8117	-0.0169	-2.7085	1.1025	1.7922	-0.9986	0.6634	-2.0125	-1.2757	-2.0628	0.7748	1.0829	-0.2344	0.5935	-0.2242	0.7791	0.4025	1.0119	-0.6553	-0.1342	0.8283
CALB1				-2.413					0.1985										-1.2613		0.9541	0.6396			-0.649				-0.8148							1.2123		0.2687					1.8478			-1.3796	0.0224				-0.3171			0.137							3.8519						1.3654					-0.6997												4.8941	-0.7849														0.9872						5.1399								-0.3736		-0.9267	-0.0137						
CALB2	1.5793	1.1185	6.4102	1.0999	0.0825	-0.9878	0.3888	-2.6614	0.1128	-0.9508	-1.2747	0.6809	2.6857	4.4105	-1.7547	4.4334	-5.1872	3.2198	1.5463	2.0817	2.221	-1.3317	1.806	5.011	2.9628	-3.2717	-2.0075	0.4892	-1.2535	1.6254	-0.9047	-3.0328	-0.8613	-3.1137	3.1741	-3.6873	-0.9916	1.5529	1.9314	-2.1966	-0.1861	-2.1294	2.5119	3.662	-1.3496	-0.0343	-1.6298	0.8229	0.7165	-0.2759	-1.812	1.0336	-3.1418	1.1235	0.9624	-5.2154	1.1192	-2.1753	-2.9281	3.8687	-1.3101	1.6058	-2.323	-0.0405	0.2327	-2.0231	3.039	-0.7188	-4.9088	-0.9326	0.2545	1.1294	0.4365	-3.7393	-0.4977	-0.5611	-0.0097	-1.5959	-1.1747	0.6348	-1.2232	1.69	-2.3921	-1.0892	-3.2918	1.1769	0.2825	0.9175	1.2741	0.8441	2.578	-3.6841	-1.3896	0.1569	2.2877	1.0318	-2.8829	1.5914	1.8865	1.5404	-1.275	3.411	-2.6234	-1.1151	-0.3917	-1.6174	2.1254	0.2288	-1.4509	0.9966	-4.4532	-5.1956	-0.9573	1.9238	2.2497	2.0982	-0.8809	-3.7832	-1.0429	-1.8704	0.4299	-1.8995
CALCA	-0.7929	-1.1715		0.6533	-2.4508		-3.647		1.7962			-1.7495			-1.128	0.7613				-0.652					0.3468				3.4687				-3.1833						-0.9696												-0.1516			5.1895											-0.786		-0.1597								0.8088	-3.1521	0.7475		1.097				11.2716		0.1765	1.7915		-0.001							0.4849							-1.8567			-3.4493	-4.6158						0.4572			5.4636							
CALCB	2.5126	-0.2133		2.4294	-1.9475				-0.0288	-0.1044			3.1431	2.7346	-1.8463	5.1565			-0.9596	1.728	3.3345				2.5012				1.0654								-2.2669	-0.413	6.1366	1.212				-0.8398				-0.5269			-1.9499			2.5313		-1.7529				0.891			-1.5012			5.0038	-0.701								-0.4573			-2.0411	-0.75	-2.3582			7.8862			1.2941		-1.9513		-0.7158	-2.5599				0.3905				-2.5136			-2.1589			-0.1008					2.502					4.3245	1.4322						
CALCOCO1	-0.764	-0.7721	-1.1397	-0.5671	-0.0551	0.0607	-0.1454	0.1961	-1.4022	-0.0448	0.5791	-1.0074	0.5398	-1.8874	1.0388	-0.5411	-0.4032	-0.2499	-1.0096	-1.2715	-0.6699	-0.3286	-0.1866	0.7701	-0.7161	-0.2695	0.0071	0.0758	-0.429	-0.081	1.2836	0.541	0.6486	0.0167	0.8313	-0.9275	0.0196	-0.9406	-0.53	-0.4559	0.3046	-0.0166	0.1158	0.246	0.522	0.4548	-0.2702	-0.2335	0.2576	-0.0305	-0.3489	0.6248	0.8287	-1.234	0.0246	1.7082	0.7096	0.4389	1.0337	-0.96	0.468	0.7282	0.2832	0.0548	-0.414	-0.4262	-0.8446	0.9752	0.6323	-1.2883	-1.1351	0.5004	0.1555	0.1923	-0.0563	0.8433	-0.428	-1.2055	0.425	0.981	0.0387	-0.0888	-0.0536	-0.5024	0.0693	0.1897	0.6114	0.0368	-0.9903	-0.2594	0.8128	-0.1988	0.8316	-0.4569	-0.7358	0.5776	0.0401	0.8624	0.9783	0.541	-0.1793	0.0312	-0.1355	0.2356	-0.964	0.3335	-0.1561	0.0268	0.3797	-0.2573	0.8612	0.2581	-0.6314	-0.5393	-0.7371	-0.4454	-0.1361	0.4074	0.138	-0.0096	0.049	1.0612
CALCOCO2	-0.4376	-0.5176	0.0926	-0.7292	-0.2254	-0.9852	-1.661	-0.5282	-0.0466	-0.5931	0.7759	1.671	-0.5286	-0.9771	0.5625	-1.0493	-0.3976	0.4263	-0.9866	-0.0955	-0.433	0.4877	0.9016	-0.2895	-0.966	1.4893	0.0057	0.0205	0.2207	0.6536	-0.1212	1.2271	0.0792	0.1378	0.3219	-0.3437	-1.9626	-0.8992	-0.1626	-0.5452	-0.0397	2.9115	0.7523	0.1301	-0.4218	-0.0642	-1.3557	-0.4105	0.8152	0.2902	0.1088	1.1978	0.0773	-0.6512	1.2209	2.6099	-0.3966	0.3202	-0.3085	-0.8522	-0.6739	0.2568	-0.5536	0.6933	0.5926	-0.4569	-0.4372	1.2295	-0.469	-0.5523	-0.0185	0.2767	-0.3183	0.0621	-1.6614	1.051	-0.0943	1.4644	0.8878	-1.1589	-0.827	-0.416	0.0802	0.6191	0.1991	0.5669	0.6542	-1.2394	-0.6516	-0.4765	-0.8409	-0.6319	-1.1277	-0.0316	-0.0741	-0.3918	0.1996	-0.1394	-0.0117	-1.5506	-0.6371	0.1627	1.9013	0.5062	2.5558	-0.5337	2.111	-0.4355	0.2893	0.3711	0.348	0.221	0.172	0.1423	1.0802	0.4088	-1.1804	0.5407	-0.3353	0.9557	1.3202	0.0282
CALCR		-1.2403		-1.9485	-1.5047	-1.1625	-1.7042	1.6229	-1.7537	-0.112		0.2414	-0.4223		0.2969	0.1919		1.0857	-0.3321	-1.6288	1.8993	0.393	5.891	3.8244		1.408	-0.0355	1.026	-0.3947	0.7023	0.3526	-0.6717	0.6059	-0.4284	2.0766		2.8277	-3.8154	-0.2863	-2.1184	-1.5924	1.1824	-1.1564	0.6017	8.2944	-0.2524	-1.6099		2.5107	-1.6714	-1.4382	-0.1334	-0.2792	-0.9506	1.2767	1.8262	0.5621	0.8091	0.0537	-2.7443	-0.8022	2.7077	-2.2013	5.4149	-1.4041	-0.9439	-0.4731	-1.0062	-1.0584	-0.1494	-4.2806	0.6973	-0.0096		-0.4643	-0.189	0.01	0.5924	0.4898	-0.8201	0.0763	2.5249	0.5775	1.9647	-1.4908	2.024	0.9668	-1.0047	5.2935	0.8487	2.5062	-1.5783	0.2856	4.1985	0.7217	-1.5438	-0.2621	0.6634	7.4716	2.2115	-0.4837	1.6984	-0.2564	0.1302	5.4524	-0.7665	-0.4476	0.325	0.394	3.6606	1.8747	2.0061	-1.2489	0.8603	-0.8683	-0.4752	0.7542	-2.5408	-0.3677	0.769	-1.1418	-0.2193
